"","classification","relative_intensity","soft_colors","hard_colors"
"112","NS",0.371362711662599,0.511113744029423,0.471062971897251
"113","NS",0.778276199691381,0.438234276620771,0.395542055657301
"114","NS",0.697772008473036,0.534881206279873,0.542347907665419
"115","Pulsar",0.198301933941736,0.4705706765081,0.579035947007293
"116","BH",0.207483920531698,0.388153846153846,0.291466239087832
"117","NS",0.635648682732851,0.497831768913435,0.460050599669109
"118","BH",0.0810487104325342,0.364155353498204,0.0881031440811046
"119","Pulsar",0.568573088218141,0.45711294965477,0.610747070030599
"120","Pulsar",0.696033310970292,0.570759060323456,0.60613741483335
"121","BH",0.0362831002393294,0.348198238277427,0.333139132651203
"122","Pulsar",0.086650017718561,0.474620060790274,0.58573996405033
"123","BH",0.352347863409086,0.284804326230219,0.118910440107387
"124","BH",0.21399664172914,0.58333501036405,0.583862604011738
"125","BH",0.387917407905828,0.591146475753584,0.549325110070989
"126","Pulsar",0.446027558706672,0.657920168067227,0.854525149647101
"127","BH",0.371168668085079,0.492824092228061,0.346239385361909
"128","NS",0.607710112264463,0.585237644442693,0.564123260752712
"129","NS",0.696510230495291,0.569515310295065,0.529243899322857
"130","NS",0.0333236245126861,0.488855775876772,0.365947354355959
"131","NS",0.392595789405478,0.439488145982316,0.394269616404068
"132","BH",0.572005111645092,0.58436095286171,0.627878448758232
"133","BH",0.504540198948365,0.382195513940326,0.270583770583771
"134","NS",0.505801339554833,0.56022240022617,0.588067579973166
"135","NS",0.144214240580531,0.568238661108692,0.747737170026681
"136","BH",0.16768052066051,0.40430794285104,0.11248359479092
"137","NS",0.659993210029305,0.527024162780839,0.510320518974668
"138","NS",0.410827897890108,0.482286006520488,0.424752695606056
"139","Pulsar",0.58154015425738,0.434887781455749,0.55726071901851
"140","NS",0.520634567352337,0.589481121608838,0.562642241482101
"141","NS",0.225484487872385,0.415336687641394,0.316891389284089
"142","BH",0.516758752098421,0.490910078340326,0.304689673076566
"143","Pulsar",0.198678691113638,0.412142189434325,0.510095799557848
"144","Pulsar",0.518317981466449,0.529792095042266,0.660782568565401
"145","NS",0.658936337041305,0.540229349120624,0.542094167065807
"146","NS",0.119735314573649,0.598902654644527,0.695068165510643
"147","NS",0.0450706807557677,0.502520095589833,0.502174007565546
"148","Pulsar",0.803129061124137,0.465162699236158,0.530319859768479
"149","BH",0.66889102323096,0.590796328454478,0.634702690731923
"150","NS",0.162215071167788,0.0621607997983702,0.0459133526490774
"151","NS",0.492733915195327,0.41292311936005,0.363479059632782
"152","NS",0.513447756939125,0.526199676664607,0.498688861544701
"153","BH",0.579251446774459,0.419151345231035,0.278915662650602
"154","Pulsar",0.437331378132236,0.546866961621566,0.605155216855318
"155","BH",0.201974225070064,0.399553353339382,0.241708750870328
"156","NS",0.55514997998888,0.495924732479796,0.385098847047201
"157","BH",0.12496020044311,0.464005391819599,0.511410615776472
"158","BH",0.37055815488855,0.463580557982565,0.455455200849582
"159","NS",0.543220712565073,0.525784049438902,0.51517272336749
"160","BH",0.235460851886124,0.452857729325366,0.482752802142346
"161","Pulsar",0.403598385301381,0.712516546550963,0.762086761770291
"162","NS",0.245544023662414,0.38478382059667,0.318193688099105
"163","NS",0.390551422093113,0.503331926377857,0.387777947119756
"164","NS",0.63713830099605,0.553311316860294,0.54955696077071
"165","NS",0.627122972855532,0.453204385176198,0.384001195989773
"166","BH",0.326525241899585,0.68623565734298,0.733085064680517
"167","NS",0.236340200291195,0.490343462907323,0.463814878009654
"168","Pulsar",0.559857190880753,0.482593748765164,0.562841165178199
"169","NS",0.461826972948732,0.473241971330823,0.406533048096454
"170","NS",0.437199649612806,0.440551918762,0.411337333122391
"171","BH",0.120587065671096,0.495652288131141,0.401813394818427
"172","Pulsar",0.205790014177078,0.569075252714339,0.706915868812385
"173","NS",0.715440330990206,0.481947889838677,0.4387133221488
"174","NS",0.18236992721742,0.45639050857918,0.473801789692467
"175","Pulsar",0.140828098519794,0.581391242937853,0.850097995827275
"176","Pulsar",0.127931752501498,0.478105663969538,0.857142857142857
"177","NS",0.159681667881062,0.499125387377638,0.418344217419718
"178","BH",0.239001278485548,0.499850904940338,0.252211456517672
"179","NS",0.465644511614717,0.563897159601115,0.457333568572101
"180","BH",0.035047459217151,0.372873900293255,0.471779671483265
"181","Pulsar",0.524360466228671,0.529512310433865,0.663331294809572
"182","BH",0.220719436111338,0.347149483764776,0.311286503551697
"183","BH",0.173852938975167,0.697295046806793,0.738287683933811
"184","NS",0.185890932207313,0.571784084849203,0.5786251530523
"185","NS",0.210578857621008,0.562150517403575,0.612164189054063
"186","NS",0.2342901309291,0.443401685291671,0.284778214094849
"187","NS",0.148305354339994,0.453125234486381,0.358139289111213
"188","Pulsar",0.117024369935915,0.658480429777437,0.852355673523557
"189","NS",0.18048100265303,0.38606171608745,0.3071307715118
"190","NS",0.43670041754462,0.428533816655538,0.35573278958621
"191","NS",0.241928252260739,0.496896553303701,0.534095392155338
"192","Pulsar",0.428923411258844,0.648242431751219,0.783041238713622
"193","Pulsar",0.617702383927756,0.559554835528633,0.68270157811945
"194","NS",0.624984392790198,0.458842889312316,0.389645403926932
"195","BH",0.316402487108923,0.274897099778552,0.137049399828388
"196","Pulsar",0.0437418410005396,0.605175466572821,0.711200135144919
"197","BH",0.283605422222667,0.344628866952491,0.278930193660528
"198","NS",0.559285670034189,0.521336898318057,0.388739692796178
"199","Pulsar",0.346368476982386,0.507285237276131,0.392735775526111
"200","Pulsar",0.396566715631653,0.350348129763447,0.553869590793225
"201","Pulsar",0.306826681623449,0.459839952578542,0.535432067295437
"202","NS",0.56722731567815,0.506654967194673,0.472493999461811
"203","BH",0.539945321033879,0.383514986376022,0.190389469312119
"204","NS",0.108362734161985,0.558725752499749,0.585760111002869
"205","BH",0.331383295687994,0.481392295877061,0.260852803045417
"206","NS",0.244796261078933,0.414968764653386,0.307496732377218
"207","Pulsar",0.515913697057839,0.545109690922002,0.551702546914421
"208","NS",0.439349367864706,0.420211617361261,0.348459111866052
"209","NS",0.0167465834474329,0.562961488345157,0.416606271440305
"210","BH",0.271363900473523,0.451188498890839,0.466439600239266
"211","NS",0.28826681834435,0.497817586578767,0.388952749944248
"212","Pulsar",0.760918712026215,0.415372476099017,0.458383861279538
"213","Pulsar",0.270740556630568,0.330390574009824,0.581110991726657
"214","NS",0.479628971712776,0.593068935787382,0.521570891526335
"215","NS",0.567566755789706,0.556702621602917,0.501729217461976
"216","Pulsar",0.648771984773851,0.573364396092932,0.661895728175074
"217","NS",0.440919613462888,0.371374613591045,0.3519360452469
"218","Pulsar",0.340562865202764,0.554506821740103,0.734588567640406
"219","Pulsar",0.37534031765057,0.431410194873764,0.445827095808383
"220","BH",0.356950889341468,0.423533613070262,0.302172268453475
"221","BH",0.297165562099106,0.514746186331121,0.533544314284294
"222","NS",0.385830642556705,0.467483885819521,0.434914043176891
"223","NS",0.668382147632579,0.55805845306116,0.537533455183805
"224","NS",0.377914714980279,0.678717350332305,0.680503479018419
"225","BH",0.42121738878746,0.470970889096738,0.388314898772143
"226","NS",0.181836253728477,0.397456032295334,0.303004356933654
"227","BH",0.765251784486971,0.450030871577805,0.219016076062277
"228","NS",0.262875720492807,0.527578089886214,0.473346600350453
"229","BH",0.42136883222041,0.366487052836402,0.271890590056769
"230","NS",0.132519075822686,0.521819221562644,0.474203771149068
"231","NS",0.303389836383926,0.42944229743059,0.494496009226146
"232","BH",0.354470493142652,0.671086390514578,0.536733024707857
"233","NS",0.18287460932926,0.317685741520205,0.444649784247919
"234","NS",0.152046968902769,0.513399556035071,0.501042726347915
"235","NS",0.337561771792364,0.446588154064636,0.273021484485717
"236","NS",0.384793529185717,0.516011905190634,0.407740596018059
"237","BH",0.278227839532386,0.574944948440384,0.519267193784204
"238","Pulsar",0.350528983155705,0.455157182787536,0.601388538247917
"239","Pulsar",0.332797823462118,0.414831115866831,0.402108216267508
"240","NS",0.401411415430229,0.620265154365675,0.654439553355631
"241","Pulsar",0.135018379388064,0.346024636058231,0.350966881529229
"242","NS",0.620975106006919,0.441919417319742,0.422144177449168
"243","Pulsar",0.155369428961612,0.530749354005168,0.629463374821465
"244","Pulsar",0.177728428403028,0.472803458951639,0.618331476269298
"245","NS",0.677563526249603,0.558889368112843,0.555679122919868
"246","NS",0.230676490554487,0.514537545787546,0.356546806250948
"247","Pulsar",0.535482348241147,0.76974089204768,0.915502936706781
"248","BH",0.181845667611482,0.333695814409689,0.199912947743042
"249","NS",0.462025749355084,0.394856217901321,0.308416977835634
"250","Pulsar",0.327860628121002,0.438804407320149,0.524182320776417
"251","BH",0.307807543264878,0.6002933626696,0.713448755023097
"252","BH",0.185219847541432,0.392954856361149,0.381575145736671
"253","NS",0.560903747899028,0.55126406758892,0.548090896543885
"254","NS",0.0401826221433643,0.55501102670914,0.602669292199978
"255","BH",0.425565072208351,0.453807012030804,0.476400720764795
"256","BH",0.54408874680731,0.278701161959914,0.0465661502775247
"257","BH",0.298448693947524,0.657444288943912,0.742494132880149
"258","Pulsar",0.209437365950431,0.619194490723067,0.754580795688203
"259","Pulsar",0.0318911848203823,0.64136981586646,0.70930394755196
"260","Pulsar",0.244887781807262,0.362989972652689,0.572191203839749
"261","Pulsar",0.281494487306017,0.613779643776429,0.751815945524051
"262","NS",0.303717655059834,0.601709799811747,0.584071848123282
"263","Pulsar",0.0895363367601106,0.279092292790923,0.470151530560358
"264","NS",0.862134897171033,0.465053303820223,0.399192439238319
"265","NS",0.585066485238095,0.472961802891411,0.464542230587366
"266","Pulsar",0.701519220371173,0.608481262327416,0.755853283549308
"267","NS",0.28887112987964,0.46418667436162,0.350082460282619
"268","Pulsar",0.305745864074865,0.557167128114775,0.556818539626562
"269","BH",0.392290290538158,0.696365449451541,0.635692375009686
"270","NS",0.243070849956412,0.505649639150196,0.51013693873565
"271","Pulsar",0.513051122219781,0.320258794985847,0.452219959266802
"272","NS",0.0373845572389839,0.405692797639396,0.434172997695991
"273","NS",0.309607829255252,0.484320865445804,0.528532411073581
"274","Pulsar",0.473711445837564,0.547048915018,0.702722622041099
"275","NS",0.642848664416392,0.562876942952407,0.526634065530561
"276","Pulsar",0.413875296889123,0.535262417994377,0.673761081596737
"277","NS",0.136192355737414,0.709251419572033,0.655628572406476
"278","NS",0.308980123969451,0.474306338822468,0.392661060532351
"279","Pulsar",0.163378906669299,0.599492911007746,0.729719755506862
"280","NS",0.33460111668926,0.353449265901439,0.479959939325581
"281","NS",0.10715463113148,0.500777493672698,0.60711323208635
"282","Pulsar",0.064617015645838,0.663909943196533,0.792936921604085
"283","NS",0.338066114201583,0.442119630429566,0.453054922432174
"284","NS",0.764550251942093,0.450288353824664,0.384019340441359
"285","NS",0.014927352109493,0.592399857846373,0.611097655493122
"286","NS",0.488944387506058,0.563292878857497,0.548002499157286
"287","BH",0.214991787184608,0.461967833491012,0.502634628419004
"288","NS",0.642658410507696,0.572395465681186,0.548214442397122
"289","Pulsar",0.387434108484541,0.478182837913629,0.549519451908877
"290","BH",0.548326902191221,0.615420215086395,0.579823608889184
"291","Pulsar",0.256377368230973,0.471993284493285,0.660866581707676
"292","Pulsar",0.0521617167285163,0.547282398365569,0.671346993178789
"293","BH",0.474091188712387,0.326526544767068,0.229797889348733
"294","NS",0.387641970349848,0.460469507206243,0.38809102329831
"295","BH",0.00534091636359357,0.711638239040606,0.59854235601981
"296","NS",0.595192684114913,0.567126049385566,0.565806332103549
"297","NS",0.737404491625564,0.520733319607473,0.492752390541272
"298","BH",0.320252293549916,0.444171838168086,0.381510625769498
"299","BH",0.130352086716746,0.568457517281557,0.556303035182352
"300","NS",0.0925022313236157,0.447641202947781,0.386659638734374
"301","NS",0.746236989897078,0.586406425311385,0.545463333900481
"302","NS",0.819888914575277,0.446568564604434,0.369647048643036
"303","Pulsar",0.0371976016778854,0.679836181124371,0.727184234779997
"304","NS",0.574373847587352,0.480709777523712,0.421511015169151
"305","BH",0.14681516907289,0.484831634889913,0.435066077228861
"306","Pulsar",0.512964744384013,0.375275178866263,0.344119027842981
"307","BH",0.33350948167749,0.446447532168016,0.208178863647499
"308","NS",0.251548013655149,0.559581575603927,0.487396834742709
"309","Pulsar",0.056420801632254,0.562377172932077,0.684869356073029
"310","NS",0.424629275566006,0.691611975286963,0.633660505529692
"311","BH",0.393976035629888,0.497453099334313,0.231699709225482
"312","BH",0.348736820257108,0.458975184743535,0.466425966128524
"313","BH",0.268816126637738,0.450100866263202,0.313278008298755
"314","Pulsar",0.315051201224188,0.515296546546547,0.499887034825549
"315","BH",0.239854861865647,0.578463246372215,0.762498324621364
"316","NS",0.713536660708654,0.477697258855831,0.407656967840735
"317","NS",0.441875135226327,0.441110214877955,0.511146670141352
"318","NS",0.6108046262253,0.56546926497253,0.553098230843955
"319","BH",0.747035475765395,0.474133126844177,0.308556780813641
"320","NS",0.1636519833488,0.487258785646443,0.491966396584571
"321","NS",0.0606339925532486,0.332633399209486,0.291084432198386
"322","NS",0.370791923153266,0.334228294965176,0.348202318833036
"323","Pulsar",0.614681189509429,0.742272006713913,0.900873315460553
"324","Pulsar",0.414075411327003,0.252638350051259,0.252698438222347
"325","NS",0.620238736470189,0.585729746112486,0.505780041205605
"326","NS",0.15459926142719,0.434192806700608,0.37281697149168
"327","NS",0.0466049050329299,0.482530439385918,0.435351882160393
"328","NS",0.692915892134285,0.570440074659447,0.552713515327643
"329","NS",0.637394268977237,0.368811006071785,0.278943579117425
"330","NS",0.369057650004903,0.459590693345081,0.42480313099706
"331","NS",0.482579588581926,0.465384503097217,0.461390465743565
"332","Pulsar",0.357871503143777,0.375807450668082,0.485922506984088
"333","BH",0.556808072347262,0.281509742731736,0.0415671073621576
"334","BH",0.422586328730788,0.640986763062491,0.637575539301622
"335","Pulsar",0.428104780366005,0.590506495210602,0.756495786516854
"336","NS",0.627531455384617,0.51881985244612,0.518823262604357
"337","BH",0.2266409424927,0.549914756582686,0.78630210909745
"338","BH",0.0270414863435132,0.531067433540148,0.354175762489865
"339","BH",0.288962216156239,0.552892394113651,0.61383640950255
"340","BH",0.480080960766908,0.308950927016086,0.153186970667217
"341","BH",0.275588909207238,0.264709127303103,0.294370330035998
"342","NS",0.112608592514965,0.516429345181092,0.534414087593999
"343","BH",0.198119660296738,0.443368575316654,0.574946843375805
"344","BH",0.618112396062624,0.66838130421567,0.703873055642551
"345","NS",0.44501938025355,0.529445967273029,0.490262870364419
"346","Pulsar",0.210534691083831,0.557563874762576,0.629102676049104
"347","NS",0.843212611131784,0.453819944961342,0.424680792325212
"348","NS",0.662133927274225,0.429960927757918,0.39244386950435
"349","Pulsar",0.273793110638719,0.577203085950234,0.706660635530928
"350","Pulsar",0.404467538209995,0.387582032303497,0.573687394397046
"351","Pulsar",0.223902674899368,0.626705581904414,0.765256492612646
"352","BH",0.0224938161217298,0.40427172911437,0.167503612862598
"353","BH",0.267876229103702,0.286508656949085,0.156795344892469
"354","NS",0.51936127406119,0.45334284417353,0.419608023133061
"355","NS",0.0670630205348048,0.506103133916352,0.412644553319209
"356","NS",0.619203911772608,0.562929114519976,0.551291140010596
"357","NS",0.529695517086408,0.54521163643886,0.50304815398315
"358","BH",0.0438418266321296,0.538617505516786,0.429602561005074
"359","BH",0.0758421582185766,0.575841804685666,0.428002258947355
"360","BH",0.491707849935841,0.396614976323047,0.160220894441427
"361","BH",0.346067526027137,0.434501618614653,0.277068112889008
"362","NS",0.401140185072806,0.334509760670564,0.346073260602558
"363","BH",0.332812313096104,0.44325046967331,0.210535819435272
"364","Pulsar",0.211280186289511,0.44098589759878,0.645960733826843
"365","BH",0.45372832497916,0.449716912382981,0.333465359980083
"366","Pulsar",0.416740645907502,0.54031523642732,0.669661959777493
"367","NS",0.641416614370408,0.563550803019258,0.491275554078546
"368","BH",0.485896866677153,0.401063265878831,0.348632564132996
"369","NS",0.510514623035345,0.414219183511692,0.40059416381076
"370","NS",0.627663669981289,0.407902137232846,0.364347059244135
"371","Pulsar",0.232650866010628,0.535428524292667,0.680644155255025
"372","NS",0.165947146651159,0.533308922539038,0.539831357294263
"373","BH",0.298109253816843,0.57986742221747,0.698183493989785
"374","NS",0.303177767530476,0.538673737240996,0.481880939328619
"375","NS",0.0523797832309686,0.55607991116799,0.494532752588973
"376","BH",0.57467928315763,0.320397448201886,0.161771464382703
"377","NS",0.142090153559808,0.478571324056597,0.6138191118143
"378","NS",0.568638789208945,0.506534821302256,0.482339469319314
"379","Pulsar",0.318737652832959,0.401178403944046,0.640528379971608
"380","NS",0.637406149822464,0.603579404544773,0.523213111437098
"381","Pulsar",0.51068484202009,0.655029662348223,0.60439141216116
"382","NS",0.772552279895967,0.529127807298063,0.56193934457755
"383","BH",0.396432104644322,0.580139064027185,0.532074726267073
"384","NS",0.53029186086546,0.552994877690928,0.526327632933767
"385","Pulsar",0.348067731509832,0.561834319526627,0.748620894509038
"386","NS",0.441259475993322,0.347421106738248,0.329885584500059
"387","NS",0.667383436459069,0.552067564147258,0.573367183875457
"388","BH",0.161995287120949,0.533184895261298,0.32133649971549
"389","NS",0.79595299396659,0.524359951126414,0.452554790310238
"390","NS",0.40615364784933,0.465302004563541,0.416658094513136
"391","BH",0.477943962085124,0.274805720168426,0.0355045472114862
"392","BH",0.349315066876689,0.416429548860749,0.194935950258446
"393","Pulsar",0.203056547177232,0.538222731075785,0.485565012632147
"394","NS",0.277539616406055,0.420164983759836,0.328179127039113
"395","NS",0.657362097506532,0.501783395817857,0.433207542517209
"396","NS",0.665609907108988,0.43218809504098,0.3943413221243
"397","NS",0.673215837571673,0.505211168480123,0.489943037942175
"398","NS",0.642097769937644,0.5375937561035,0.483364460025109
"399","NS",0.2250988335752,0.698770785956588,0.793931813659492
"400","BH",0.264197568380215,0.780574738249053,0.86675985210569
"401","BH",0.240683662061751,0.35347723602888,0.347225605756798
"402","NS",0.491778711248142,0.582582756224464,0.560076871930537
"403","NS",0.601343630154246,0.499751127355932,0.484168736582255
"404","NS",0.513522118606445,0.445402298850575,0.392195344591511
"405","Pulsar",0.496199809399964,0.743175783324482,0.843468128263778
"406","Pulsar",0.265171117181104,0.59003416856492,0.70894315517102
"407","Pulsar",0.462036711993947,0.531234567901235,0.643407212622089
"408","Pulsar",0.692489535797121,0.416340629516055,0.625434022868905
"409","NS",0.791467223039345,0.532192363985547,0.552920896296994
"410","Pulsar",0.723401793313385,0.519438120194166,0.756752789993531
"411","BH",0.0123189108391038,0.32618550934073,0.36856475110849
"412","Pulsar",0.199933932324471,0.560127206389902,0.747069246580197
"413","NS",0.0491534317818199,0.449628963346076,0.37429874021787
"414","NS",0.172784350857774,0.487347549692838,0.366068704618952
"415","BH",0.0637668436407852,0.728550379689448,0.465640339134315
"416","NS",0.597836846835161,0.666368958389219,0.606830518276639
"417","NS",0.783785175241306,0.486485328764189,0.432198171742528
"418","BH",0.334269866247159,0.66273208262842,0.586847246422726
"419","NS",0.278358345791146,0.551710749109593,0.703724927261081
"420","NS",0.433862629056587,0.548164185746501,0.367525746497958
"421","NS",0.625286326193158,0.513637405656276,0.486541712679456
"422","BH",0.403292165455345,0.651410297626098,0.534955113981368
"423","Pulsar",0.0268533452190239,0.281468531468532,0.435051546391753
"424","BH",0.340741485808226,0.289368632957733,0.177766916763535
"425","BH",0.0915098285826917,0.320890228763965,0.353692702356039
"426","Pulsar",0.131410081256147,0.359532828282828,0.739102481676739
"427","BH",0.429489564264261,0.710529310746056,0.632325908537796
"428","NS",0.588237897000347,0.535438795144145,0.495161395308609
"429","NS",0.261459886153172,0.397644398613475,0.319092460342539
"430","NS",0.429567416472236,0.455760348392205,0.400618169134176
"431","BH",0.342771137931442,0.647411565330082,0.497537134224136
"432","NS",0.515746753663266,0.390504542196346,0.445207508730114
"433","Pulsar",0.420765722874878,0.448297112613511,0.513272355123449
"434","BH",0.222035733000275,0.555835448135073,0.544112417220134
"435","BH",0.273380976905089,0.557966443799672,0.443544545021439
"436","Pulsar",0.381387063171777,0.439107492311993,0.789887419819348
"437","NS",0.257395217810308,0.423978243543674,0.422067127275278
"438","BH",0.0821537376149855,0.320869987531511,0.0560439953226885
"439","NS",0.536966468224295,0.491637891583808,0.432969837587007
"440","Pulsar",0.0562020180359505,0.59994681391911,0.667265157429092
"441","BH",0.205906984839884,0.379245954117019,0.365421325334061
"442","Pulsar",0.665345460182353,0.614388489208633,0.690510559861423
"443","NS",0.767497946038565,0.607024520676564,0.553884431090896
"444","NS",0.522552756959946,0.489388397077053,0.454824803072577
"445","NS",0.644330653303812,0.577141175457234,0.534447605500237
"446","Pulsar",0.592794128961228,0.267593177511055,0.480089686098655
"447","BH",0.186123646192212,0.499775664034458,0.338652271918377
"448","Pulsar",0.206569985850777,0.625803417463552,0.761859629869806
"449","NS",0.178398861211931,0.533113385680531,0.266086554563922
"450","NS",0.032367130059449,0.445635984509979,0.535910224438903
"451","BH",0.238488964425377,0.570533037417747,0.62256080346984
